OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
HGS,HSPA8,Reconstituted Complex
HGS,MAP3K10,Reconstituted Complex
HGS,STXBP1,Reconstituted Complex
HGS,SCRN1,Reconstituted Complex
HGS,CRMP1,Reconstituted Complex
HGS,DCTN2,Reconstituted Complex
HGS,GFAP,Reconstituted Complex
HGS,MARK4,Reconstituted Complex
HGS,PPP1R16A,Reconstituted Complex
HGS,RHOBTB3,Reconstituted Complex
HGS,TUBB2A,Reconstituted Complex
HGS,ESRRG,Reconstituted Complex
HGS,ILKAP,Reconstituted Complex
HGS,PPP1R7,Reconstituted Complex
HGS,RSU1,Reconstituted Complex
HGS,UBA1,Reconstituted Complex
HGS,ACLY,Reconstituted Complex
HGS,CBS,Reconstituted Complex
HGS,DECR1,Reconstituted Complex
HGS,MAT2A,Reconstituted Complex
HGS,MTHFD1L,Reconstituted Complex
HGS,OSBPL5,Reconstituted Complex
HGS,PLD3,Reconstituted Complex
HGS,PFKM,Reconstituted Complex
HGS,HNRNPDL,Reconstituted Complex
HGS,RPS3A,Reconstituted Complex
HGS,SF3B3,Reconstituted Complex
HGS,LINC00265,Reconstituted Complex
HGS,PTCD3,Reconstituted Complex
HGS,ZNF302,Reconstituted Complex
HGS,MEST,Reconstituted Complex
HGS,TMCC2,Reconstituted Complex
HGS,ATP1A1,Reconstituted Complex
HGS,TRAP1,Reconstituted Complex
HGS,GGA2,Reconstituted Complex
HGS,TUBB,Reconstituted Complex
RRM2B,MDM2,Affinity Capture-Western
MDM2,RRM2B,Biochemical Activity
RRM2B,ATM,Affinity Capture-Western
ATM,RRM2B,Affinity Capture-Western
TRAF6,PSEN1,Affinity Capture-Western
RAF1,XIAP,Affinity Capture-Western
BIRC2,RAF1,Reconstituted Complex
BIRC3,RAF1,Reconstituted Complex
RAF1,HSP90AA1,Affinity Capture-Western
RAF1,STUB1,Affinity Capture-Western
RAF1,STUB1,Reconstituted Complex
XIAP,STUB1,Reconstituted Complex
CTDSP1,SNAI1,Affinity Capture-Western
CTDSP2,SNAI1,Affinity Capture-Western
CTDSPL,SNAI1,Affinity Capture-Western
SNAI1,CTDSPL,Affinity Capture-Western
SNAI1,CTDSP2,Affinity Capture-Western
SNAI1,CTDSP1,Affinity Capture-Western
CTDSP1,SNAI1,Biochemical Activity
CTDSP1,SNAI1,Reconstituted Complex
CDC20,CDC23,Affinity Capture-Western
CDC20,CDC16,Affinity Capture-Western
CDC20,CDC20,Affinity Capture-Western
CDC20,ANAPC10,Affinity Capture-Western
CDC20,ANAPC11,Affinity Capture-Western
CDC20,ANAPC1,Affinity Capture-Western
CDC20,ANAPC7,Affinity Capture-Western
CDC20,BUB1B,Affinity Capture-Western
CDC20,MAD2L1,Affinity Capture-Western
CDC20,CDC27,Affinity Capture-Western
CTNNB1,KAT2B,Reconstituted Complex
KAT2B,CTNNB1,Reconstituted Complex
KAT2B,CTNNB1,Affinity Capture-Western
CTNNB1,KAT2B,Affinity Capture-Western
KAT2B,CTNNB1,Biochemical Activity
HIF1A,STAT3,Affinity Capture-Western
STAT3,HIF1A,Affinity Capture-Western
VHL,HIF1A,Affinity Capture-Western
HIF1A,VHL,Affinity Capture-Western
EIF4EBP1,EIF4E,Affinity Capture-Western
OTUB1,DDX5,Affinity Capture-MS
OTUB1,GNB2L1,Affinity Capture-MS
OTUB1,NPM1,Affinity Capture-MS
OTUB1,EBNA1BP2,Affinity Capture-MS
OTUB1,EIF4A3,Affinity Capture-MS
OTUB1,DDX54,Affinity Capture-MS
OTUB1,DDX23,Affinity Capture-MS
OTUB1,PCNA,Affinity Capture-MS
OTUB1,NAT10,Affinity Capture-MS
OTUB1,DDX24,Affinity Capture-MS
OTUB1,GNB2L1,Affinity Capture-Western
OTUB1,FUS,Affinity Capture-Western
SOCS3,NONO,Affinity Capture-Western
RPL26,MDM2,Affinity Capture-Western
MDM2,RPL26,Biochemical Activity
RNF111,SMAD3,Affinity Capture-Western
SMAD3,RNF111,Affinity Capture-Western
HSPB2,TRAF6,Affinity Capture-Western
TRAF2,HSPB2,Affinity Capture-Western
TRAF6,HSPB2,Affinity Capture-Western
RARRES3,TRIM25,Reconstituted Complex
MDM2,GNAS,Affinity Capture-Western
TNFRSF1A,RIPK1,Affinity Capture-Western
TNFRSF1A,TRADD,Affinity Capture-Western
TNFRSF1A,BIRC3,Affinity Capture-Western
BIRC2,ADRM1,Affinity Capture-Western
AKT1,NPM1,Reconstituted Complex
NPM1,AKT1,Reconstituted Complex
AKT1,NPM1,Affinity Capture-Western
NPM1,AKT1,Affinity Capture-Western
SMURF2,SMURF1,Affinity Capture-Western
SMURF1,SMURF2,Affinity Capture-Western
RBBP6,YBX1,Two-hybrid
RBBP6,ZBTB38,Two-hybrid
RBBP6,CD81,Two-hybrid
RBBP6,ETS1,Two-hybrid
RBBP6,RPS14,Two-hybrid
RBBP6,EVA1C,Two-hybrid
RBBP6,LINC00305,Two-hybrid
RBBP6,ANAPC16,Two-hybrid
RBBP6,LRCH4,Two-hybrid
RBBP6,YBX1,Reconstituted Complex
YBX1,RBBP6,Reconstituted Complex
RBBP6,YBX1,Affinity Capture-Western
YBX1,RBBP6,Affinity Capture-Western
RBBP6,YBX1,Biochemical Activity
5-Sep,PARK2,Affinity Capture-Western
APOBEC3G,PRKACA,Affinity Capture-Western
PRKACA,APOBEC3G,Biochemical Activity
FAF2,INSIG1,Affinity Capture-Western
INSIG1,VCP,Affinity Capture-Western
INSIG1,FAF2,Affinity Capture-Western
FAF2,VCP,Affinity Capture-Western
AMFR,VCP,Affinity Capture-Western
AMFR,FAF2,Affinity Capture-Western
FAF2,AMFR,Affinity Capture-Western
INSIG1,SCAP,Affinity Capture-Western
DCUN1D1,CUL1,Reconstituted Complex
DCUN1D1,CUL2,Reconstituted Complex
DCUN1D1,CUL3,Reconstituted Complex
DCUN1D1,CAND1,Reconstituted Complex
DCUN1D1,UBE2M,Reconstituted Complex
DCUN1D1,CUL5,Reconstituted Complex
DCUN1D1,RBX1,Reconstituted Complex
DCUN1D1,RBX1,Affinity Capture-Western
DCUN1D1,CUL1,Affinity Capture-Western
DCUN1D1,CUL2,Affinity Capture-Western
DCUN1D1,CUL3,Affinity Capture-Western
DCUN1D1,CAND1,Affinity Capture-Western
RBX1,CAND1,Affinity Capture-Western
RBX1,CUL1,Affinity Capture-Western
RBX1,DCUN1D1,Affinity Capture-Western
RBX1,SKP2,Affinity Capture-Western
CAND1,DCUN1D1,Reconstituted Complex
HECTD3,STX8,Affinity Capture-Western
RFWD2,FOXO1,Affinity Capture-Western
JADE1,CTNNB1,Affinity Capture-Western
CTNNB1,JADE1,Affinity Capture-Western
JADE1,CTNNB1,Biochemical Activity
CUL5,RBX1,Co-crystal Structure
BRCA1,CHEK2,Affinity Capture-Western
CHEK2,BRCA1,Biochemical Activity
COMMD1,XIAP,Reconstituted Complex
SMAD3,CSNK1G2,Affinity Capture-Western
CSNK1G2,SMAD3,Biochemical Activity
CSNK1G2,SMAD3,Affinity Capture-Western
CDKN1A,CUL4A,Affinity Capture-Western
CDKN1A,DDB1,Affinity Capture-Western
CUL4A,CDKN1A,Affinity Capture-Western
DDB1,CDKN1A,Affinity Capture-Western
CDKN1A,DTL,Affinity Capture-Western
DTL,CDKN1A,Biochemical Activity
PIN1,FOXO4,Reconstituted Complex
FOXO4,PIN1,Affinity Capture-Western
FBXW7,MTOR,Affinity Capture-Western
BIRC3,BIRC3,Co-crystal Structure
BIRC3,UBE2D2,Co-crystal Structure
BIRC3,UBE2D2,Reconstituted Complex
SMAD4,SMAD2,Affinity Capture-Western
SLC11A2,NDFIP1,Affinity Capture-Western
SLC11A2,NDFIP2,Affinity Capture-Western
ING4,TP53,Affinity Capture-Western
ING4,CDKN2A,Affinity Capture-Western
AP1G2,NEDD4,Affinity Capture-Western
NEDD4,AP1G2,Affinity Capture-Western
NEDD4,AP1G2,Biochemical Activity
TRAF6,RUNX1,Affinity Capture-Western
FHL2,TRAF6,Affinity Capture-Western
FHL2,RUNX1,Affinity Capture-Western
TRAF6,FHL2,Biochemical Activity
MYB,FBXW7,Affinity Capture-Western
FBXW7,MYB,Biochemical Activity
HIPK2,FBXW7,Affinity Capture-Western
HIPK2,BTRC,Affinity Capture-Western
NLK,FBXW4,Affinity Capture-Western
NLK,FBXW5,Affinity Capture-Western
NLK,SKP2,Affinity Capture-Western
NLK,CUL1,Affinity Capture-Western
HIPK2,CUL1,Affinity Capture-Western
MAP3K2,XIAP,Affinity Capture-Western
XIAP,MAP3K2,Biochemical Activity
TGFBR1,MAP3K7,Affinity Capture-Western
TRAF6,TGFBR1,Affinity Capture-Western
TRAF6,MAP3K7,Affinity Capture-Western
TGFBR1,MAPK14,Affinity Capture-Western
CSNK2A1,TAF1,Affinity Capture-Western
TAF1,CSNK2A1,Affinity Capture-Western
BMPR1B,TRAF6,Affinity Capture-Western
ARRB2,NEDD4,Affinity Capture-Western
ARRB2,MDM2,Affinity Capture-Western
ARRB2,ITCH,Affinity Capture-Western
ARRB1,NEDD4,Affinity Capture-Western
ARRB1,MDM2,Affinity Capture-Western
ARRB1,ITCH,Affinity Capture-Western
HMOX1,UFD1L,Affinity Capture-Western
HMOX1,PSMD2,Affinity Capture-Western
STUB1,RUNX2,Affinity Capture-Western
RUNX2,STUB1,Two-hybrid
RNF41,PARK2,Biochemical Activity
DISC1,ATF4,Two-hybrid
DISC1,SPTBN4,Two-hybrid
DISC1,SYNE1,Two-hybrid
DISC1,MAP1A,Two-hybrid
DISC1,EIF3H,Two-hybrid
DISC1,ACTN2,Two-hybrid
ACVR2A,MAGI2,Two-hybrid
NDUFA13,STAT3,Two-hybrid
ATPAF1,ATP5A1,Two-hybrid
ATPAF1,ATP5B,Two-hybrid
ADRA1B,AP2M1,Two-hybrid
PSEN1,PSEN1,Two-hybrid
PSEN1,YME1L1,Two-hybrid
TRIM21,USP4,Two-hybrid
COL17A1,DST,Two-hybrid
DST,ITGB4,Two-hybrid
COL17A1,PPL,Two-hybrid
IL2RG,CAPNS1,Two-hybrid
FAM84B,CTNNA1,Two-hybrid
KEAP1,NFE2L2,Affinity Capture-Western
TGFA,NKD2,Affinity Capture-Western
NKD2,RNF25,Affinity Capture-Western
TNFRSF1A,RIPK1,Affinity Capture-Western
RBBP8,RB1,Two-hybrid
RBBP8,RBL2,Two-hybrid
RB1,RBBP8,Affinity Capture-Western
HGS,CLTC,Reconstituted Complex
LIG1,MRE11A,Two-hybrid
EMILIN1,EMILIN2,Two-hybrid
KDR,ANXA5,Reconstituted Complex
ESR2,MKNK2,Two-hybrid
ESR2,SRC,Two-hybrid
ESR1,SRC,Two-hybrid
POU4F1,EWSR1,Two-hybrid
POU4F1,EWSR1,Reconstituted Complex
FAS,FBF1,Two-hybrid
DPH1,RBM8A,Two-hybrid
DLK1,GAS1,Two-hybrid
DLK1,GRN,Two-hybrid
TOP3B,FBLN5,Two-hybrid
TOP3B,GRN,Two-hybrid
BAG6,NBL1,Two-hybrid
OPTN,HTT,Two-hybrid
OPTN,RAB8A,Two-hybrid
OPTN,RAB8A,Reconstituted Complex
OPTN,HTT,Reconstituted Complex
OPTN,RAB8A,Affinity Capture-Western
OPTN,HTT,Affinity Capture-Western
TWIST1,TCF3,Two-hybrid
TCF3,TWIST1,Reconstituted Complex
IGF1R,SHC1,Two-hybrid
PTK2,SRC,Two-hybrid
IRS1,PTK2,Affinity Capture-Western
PIK3R1,GAB1,Two-hybrid
GAB1,PTPN11,Two-hybrid
ITCH,ITCH,Biochemical Activity
ITCH,ITCH,Affinity Capture-Western
ITCH,NFE2,Biochemical Activity
NFE2,ITCH,Affinity Capture-Western
CD81,Rnf128,Affinity Capture-Western
AR,PMEPA1,Affinity Capture-Western
TP53,AIMP2,Affinity Capture-Western
TP53,AIMP2,Reconstituted Complex
TP53,AIMP2,Two-hybrid
AIMP2,TP53,Reconstituted Complex
C1GALT1,C1GALT1C1,Reconstituted Complex
C1GALT1C1,LGALS3,Reconstituted Complex
HIF1A,VHL,Affinity Capture-Western
UBC,SH3KBP1,Reconstituted Complex
RNF103,DERL1,Affinity Capture-Western
RNF103,VCP,Affinity Capture-Western
MYOD1,ID1,Affinity Capture-Western
JDP2,IRF2BP1,Affinity Capture-Western
JDP2,ATF7,Affinity Capture-Western
JDP2,JUND,Affinity Capture-Western
JDP2,JUN,Affinity Capture-Western
IRF2BP1,JDP2,Affinity Capture-Western
JDP2,IRF2BP1,Reconstituted Complex
ATF2,IRF2BP1,Reconstituted Complex
SMURF2,TRAF2,Affinity Capture-Western
TNFRSF1B,TRAF2,Affinity Capture-Western
TNFRSF1B,SMURF2,Affinity Capture-Western
PARK2,PLCG1,Affinity Capture-Western
UCHL1,TP53,Affinity Capture-Western
MDM2,FOXO4,Biochemical Activity
MDM2,TP53,Biochemical Activity
MDM2,FOXO4,Affinity Capture-Western
FOXO4,MDM2,Affinity Capture-Western
ERBB2,HSP90AA1,Affinity Capture-Western
MAP1LC3A,SQSTM1,Affinity Capture-Western
MAP1LC3A,SQSTM1,Affinity Capture-MS
SMURF1,PLEKHO1,Affinity Capture-Western
PLEKHO1,SMURF1,Reconstituted Complex
SMAD5,SMURF1,Affinity Capture-Western
SMAD5,PLEKHO1,Affinity Capture-Western
PLEKHO1,SMAD5,Reconstituted Complex
CD40LG,RNF128,Affinity Capture-Western
RNF128,CD40LG,Biochemical Activity
AP4E1,AP4B1,Affinity Capture-Western
AP4B1,AP4E1,Affinity Capture-Western
AP4M1,AP4E1,Affinity Capture-Western
AP4M1,AP4B1,Affinity Capture-Western
AP4B1,AP4M1,Two-hybrid
AP4E1,AP4S1,Two-hybrid
NFKBIA,UBE2D1,Two-hybrid
PPIP5K1,CYLD,Affinity Capture-Western
TBK1,CYLD,Affinity Capture-Western
IKBKE,CYLD,Affinity Capture-Western
PPIP5K1,IRF3,Affinity Capture-Western
TBK1,IRF3,Affinity Capture-Western
IKBKE,IRF3,Affinity Capture-Western
DDX58,CYLD,Affinity Capture-Western
DDX58,IRF3,Affinity Capture-Western
TRAF6,PPP4C,Two-hybrid
PPP4C,TRAF6,Two-hybrid
TRAF6,PPP4C,Affinity Capture-Western
PPP4C,TRAF6,Affinity Capture-Western
TLR4,PPP4C,Affinity Capture-Western
AXIN1,LRP5,Affinity Capture-Western
AXIN1,DVL1,Affinity Capture-Western
SNX3,USP10,Reconstituted Complex
USP10,SCNN1A,Affinity Capture-Western
SNX3,SCNN1A,Affinity Capture-Western
RHOB,ARHGDIG,Two-hybrid
ARHGDIG,RHOB,Two-hybrid
PAM,KALRN,Two-hybrid
RAC1,KALRN,Reconstituted Complex
APOA1,APOC1,Two-hybrid
APOA1,SAA2,Two-hybrid
APOA1BP,APOA1,Affinity Capture-Western
PCNA,HUS1,Two-hybrid
BAD,BCL2L1,Two-hybrid
HUS1,PCNA,Affinity Capture-Western
PCNA,FEN1,Two-hybrid
PCNA,KIAA0101,Two-hybrid
PCNA,CDKN1A,Two-hybrid
CDKN1A,PCNA,Affinity Capture-Western
KIAA0101,PCNA,Affinity Capture-Western
RAB4A,DYNC1LI1,Two-hybrid
RAB5A,RAB37,Two-hybrid
RAB6A,RABGAP1,Two-hybrid
RAB6A,KIF20A,Two-hybrid
RAB6A,KIF20A,Reconstituted Complex
RAG1,KPNA2,Two-hybrid
RPLP1,RPLP1,Two-hybrid
RPLP2,RPLP1,Two-hybrid
CLU,XRCC6,Two-hybrid
CLU,XRCC6,Reconstituted Complex
SNAP23,STX4,Affinity Capture-MS
SNAP23,VAMP3,Affinity Capture-MS
YY1,PPIA,Two-hybrid
ABL1,SHD,Two-hybrid
ABL1,SHE,Two-hybrid
ABL1,SHD,Biochemical Activity
EPHB2,SRC,Reconstituted Complex
SRC,EPHB2,Affinity Capture-Western
SRC,EPHB2,Reconstituted Complex
SRC,EPHA3,Reconstituted Complex
SRC,EPHA4,Reconstituted Complex
EPHB2,YES1,Reconstituted Complex
FYN,EPHA3,Reconstituted Complex
EPHB2,PLCG1,Two-hybrid
BMPR2,ACVR1,Two-hybrid
BMPR2,TGFBR1,Two-hybrid
TGFBR2,ACVR1,Two-hybrid
CDH1,CBLL1,Affinity Capture-Western
PPL,KRT8,Two-hybrid
PPL,VIM,Two-hybrid
PPL,KRT8,Reconstituted Complex
ITGA2,RABIF,Two-hybrid
ITGA5,RABIF,Two-hybrid
ITGA6,RABIF,Two-hybrid
ITGA6,BIN1,Two-hybrid
CDK16,S100A10,Two-hybrid
CDK16,YWHAZ,Two-hybrid
CDK16,YWHAH,Two-hybrid
CDK16,YWHAQ,Two-hybrid
AP1G1,SYP,Two-hybrid
SYP,AP1G1,Affinity Capture-Western
ABCA1,SNTB2,Two-hybrid
ABCA1,UGP2,Two-hybrid
ABCA1,SDHB,Two-hybrid
ABCA1,AOX1,Two-hybrid
ABCA1,PRPF8,Two-hybrid
SNTB2,ABCA1,Affinity Capture-Western
TAF1L,TBP,Two-hybrid
TLE1,TLE1,Reconstituted Complex
TLE1,TLE2,Reconstituted Complex
TLE2,TLE2,Reconstituted Complex
TLE2,TLE1,Reconstituted Complex
TLE1,TLE1,Two-hybrid
TLE2,TLE1,Two-hybrid
HES1,TLE2,Reconstituted Complex
HES1,TLE2,Two-hybrid
FLII,LRRFIP2,Two-hybrid
FLII,LRRFIP1,Two-hybrid
NCBP1,BNIP2,Two-hybrid
NCBP1,BNIP3,Two-hybrid
NCBP1,BNIP1,Two-hybrid
EPHB1,NCK1,Affinity Capture-Western
NCK1,NCKIPSD,Reconstituted Complex
NCKIPSD,NCK1,Affinity Capture-Western
NCK1,NCKIPSD,Two-hybrid
UBQLN4,SERPINH1,Two-hybrid
UBQLN4,HSPA5,Two-hybrid
UBQLN4,PRL,Two-hybrid
UBQLN4,FKBP7,Two-hybrid
UBQLN4,CTSB,Two-hybrid
UBQLN4,SPP1,Two-hybrid
ADAM19,COPB1,Two-hybrid
ADAM19,ABI2,Two-hybrid
ADAM19,ABI2,Reconstituted Complex
AP1G1,AP2M1,Affinity Capture-Western
AP1G1,AP1B1,Affinity Capture-Western
AP1G1,AP2S1,Affinity Capture-Western
AP1G1,AP1M1,Affinity Capture-Western
AP1G1,AP1S1,Affinity Capture-Western
AP1B1,AP2M1,Two-hybrid
AP1B1,AP1M1,Two-hybrid
CSPG4,GRIP1,Two-hybrid
YWHAZ,BCAR1,Reconstituted Complex
BCAR1,YWHAZ,Affinity Capture-Western
MAD2L1,ESR2,Reconstituted Complex
ESR1,ESR2,Reconstituted Complex
KHDRBS1,RAPSN,Reconstituted Complex
CUL1,SKP1,Two-hybrid
CUL1,RBX1,Two-hybrid
RBX1,CUL1,Affinity Capture-Western
RBX1,CUL2,Affinity Capture-Western
RBX1,CUL4A,Two-hybrid
RBX1,CUL1,Two-hybrid
RBX1,CUL2,Two-hybrid
RBX1,CUL5,Two-hybrid
ANAPC11,CUL5,Two-hybrid
ANAPC11,ANAPC2,Two-hybrid
MDM2,IGF1R,Biochemical Activity
CBL,IGF1R,Biochemical Activity
NEDD4,IGF1R,Biochemical Activity
IGF1R,CBL,Affinity Capture-Western
IGF1R,MDM2,Affinity Capture-Western
IGF1R,EEA1,Affinity Capture-Western
ABI2,TRIM32,Affinity Capture-Western
TRIM32,ABI2,Affinity Capture-Western
TRIM32,ABI2,Reconstituted Complex
ITCH,NUMB,Reconstituted Complex
ITCH,DTX1,Reconstituted Complex
NOTCH1,Itch,Affinity Capture-Western
TRIP12,NAE1,Affinity Capture-Western
TRIP12,NAE1,Biochemical Activity
TNFRSF1A,RIPK1,Affinity Capture-Western
NFKB2,BTRC,Affinity Capture-Western
TRAF6,TRAF6,Biochemical Activity
IKBKG,TRAF6,Reconstituted Complex
ATXN3,UBC,Reconstituted Complex
CTNNB1,CDH1,Affinity Capture-Western
CUL4A,DDB1,Affinity Capture-Western
CUL4A,DDB2,Affinity Capture-Western
CUL4A,RBX1,Affinity Capture-Western
CUL4B,DDB1,Affinity Capture-Western
CUL4B,DDB2,Affinity Capture-Western
CUL4A,CUL4B,Affinity Capture-Western
DDB2,DDB1,Affinity Capture-Western
DDB2,CUL4B,Affinity Capture-Western
DDB2,CUL4A,Affinity Capture-Western
DDB1,CUL4A,Affinity Capture-Western
DDB1,CUL4B,Affinity Capture-Western
AURKA,CHFR,Affinity Capture-Western
CHFR,MAD2L1,Affinity Capture-Western
MAD2L1,CDC20,Affinity Capture-Western
HSP90AA1,TGFBR1,Reconstituted Complex
HSP90AA1,TGFBR2,Reconstituted Complex
HSP90AA1,TJP1,Reconstituted Complex
TGFBR1,HSP90AA1,Affinity Capture-Western
TGFBR2,HSP90AA1,Affinity Capture-Western
HSP90AA1,TGFBR1,Affinity Capture-Western
HSP90AA1,TGFBR2,Affinity Capture-Western
NPLOC4,UFD1L,Affinity Capture-Western
NPLOC4,VCP,Affinity Capture-Western
CDKN2A,DAXX,Reconstituted Complex
DAXX,CDKN2A,Affinity Capture-Western
CDKN2A,DAXX,Affinity Capture-Western
DAXX,MDM2,Affinity Capture-Western
MDM2,CDKN2A,Affinity Capture-Western
MDM2,DAXX,Affinity Capture-Western
TTYH3,NEDD4,Affinity Capture-Western
TTYH2,NEDD4,Affinity Capture-Western
NEDD4,TTYH3,Affinity Capture-Western
TTYH2,NEDD4,Reconstituted Complex
NEDD4,TTYH2,Affinity Capture-Western
NEDD4,TTYH2,Biochemical Activity
HNRNPD,HSPB1,Affinity Capture-MS
HNRNPD,HSPB1,Affinity Capture-Western
HNRNPD,HSPA4,Affinity Capture-Western
HNRNPD,HSPA8,Affinity Capture-Western
HNRNPD,EIF4G1,Affinity Capture-Western
HNRNPD,HNRNPD,FRET
HNRNPD,HSPB1,FRET
PRLR,GTF3A,Affinity Capture-Western
PRMT3,RPS2,Affinity Capture-MS
RPS2,PRMT3,Reconstituted Complex
KCTD5,CUL3,Affinity Capture-Western
KCTD5,CUL3,Reconstituted Complex
KCTD5,KCTD5,Reconstituted Complex
SP1,PSMC5,Affinity Capture-Western
SP1,PSMC5,Reconstituted Complex
RIPK1,BIRC2,Affinity Capture-Western
RIPK1,BIRC3,Affinity Capture-Western
RIPK1,MAP3K7,Affinity Capture-Western
CASP8,RIPK1,Affinity Capture-Western
BIRC2,RIPK1,Biochemical Activity
BIRC3,RIPK1,Biochemical Activity
DAXX,RASSF1,Affinity Capture-Western
DAXX,RASSF1,Reconstituted Complex
FADD,CASP8,Two-hybrid
FADD,TRADD,Two-hybrid
FADD,FAS,Two-hybrid
NCOR2,THRB,Two-hybrid
NCOR2,RXRA,Two-hybrid
NCOR2,VDR,Two-hybrid
NCOR1,VDR,Two-hybrid
CSRP2,CSRP2BP,Two-hybrid
RAC1,ARHGDIA,Two-hybrid
RAC1,ARHGDIA,Co-purification
BCL2L11,MCL1,Two-hybrid
BCL2L11,BCL2,Two-hybrid
BCL2L11,BCL2L2,Two-hybrid
BCL2L11,BCL2A1,Two-hybrid
BCL2L11,BCL2L1,Two-hybrid
STAP2,PTK6,Reconstituted Complex
ARHGDIA,RAC1,Two-hybrid
ARHGDIA,RAC2,Two-hybrid
ARHGDIA,RHOH,Two-hybrid
ARHGDIA,RHOG,Two-hybrid
ARHGDIA,RHOA,Two-hybrid
EIF3E,TRIM27,Affinity Capture-Western
EIF3E,TRIM27,Two-hybrid
CRX,ATXN7,Affinity Capture-Western
HSPB1,TGFB1I1,Two-hybrid
HSPB1,TGFB1I1,Affinity Capture-Western
TGFB1I1,HSPB1,Affinity Capture-Western
GOLGA2,GORASP1,Reconstituted Complex
GOLGA2,GORASP2,Reconstituted Complex
GOLGA2,GORASP1,Two-hybrid
FYN,SKAP1,Affinity Capture-Western
FYN,FYB,Affinity Capture-Western
FYB,SKAP1,Affinity Capture-Western
PRKAG1,PRKAA1,Two-hybrid
PRKAG1,PRKAA2,Two-hybrid
PRKAG1,PRKAB1,Two-hybrid
PRKAG1,PRKAB2,Two-hybrid
PRKAG2,PRKAB1,Two-hybrid
PRKAG2,PRKAB2,Two-hybrid
PRKAG3,PRKAB1,Two-hybrid
PRKAG3,PRKAB2,Two-hybrid
POLE2,SAP18,Reconstituted Complex
TNFRSF25,TNFRSF25,Two-hybrid
TNFRSF25,TRADD,Affinity Capture-Western
GABBR1,ATF5,Two-hybrid
GABBR1,ATF4,Two-hybrid
GABBR1,ATF4,Affinity Capture-Western
GABBR2,ATF4,Affinity Capture-Western
BCL6,NCOR2,Reconstituted Complex
BCL6,HDAC1,Reconstituted Complex
DNM1L,GSK3B,Reconstituted Complex
RANBP9,GID8,Two-hybrid
RANBP9,MPHOSPH8,Two-hybrid
RANBP9,GID8,Affinity Capture-Western
RANBP9,MKLN1,Affinity Capture-Western
RANBP9,MKLN1,Two-hybrid
RAB3A,SYTL4,Two-hybrid
RAB27A,SYTL4,Reconstituted Complex
AIPL1,NUB1,Two-hybrid
AIPL1,NUB1,Affinity Capture-Western
SPTBN2,UNC13B,Reconstituted Complex
PARP4,MVP,Reconstituted Complex
BACH2,PATZ1,Two-hybrid
BACH1,PATZ1,Two-hybrid
CCT5,THEG,Affinity Capture-Western
RAB11FIP2,RAB25,Two-hybrid
RAB11FIP2,RAB11A,Two-hybrid
RAB11FIP5,RAB25,Two-hybrid
RAB11FIP5,RAB11A,Two-hybrid
PTPN11,PTPN11,Two-hybrid
FLNA,FILIP1,Affinity Capture-Western
FLNA,FILIP1,Two-hybrid
THRB,NCOR2,Two-hybrid
GFI1,PIAS3,Reconstituted Complex
PIAS3,GFI1,Affinity Capture-Western
GNGT1,GNB1,Two-hybrid
GNGT1,GNB2,Two-hybrid
GNGT2,GNB2,Two-hybrid
GNGT2,GNB4,Two-hybrid
GNGT2,GNB1,Two-hybrid
GNG3,GNB1,Two-hybrid
GNG3,GNB2,Two-hybrid
GNG3,GNB3,Two-hybrid
GNG3,GNB4,Two-hybrid
GNG4,GNB1,Two-hybrid
GNG4,GNB2,Two-hybrid
GNG4,GNB3,Two-hybrid
GNG4,GNB4,Two-hybrid
GNG5,GNB1,Two-hybrid
GNG5,GNB2,Two-hybrid
GNG5,GNB3,Two-hybrid
GNG5,GNB4,Two-hybrid
GNG7,GNB1,Two-hybrid
GNG7,GNB2,Two-hybrid
GNG7,GNB3,Two-hybrid
GNG7,GNB4,Two-hybrid
GNG7,GNB5,Two-hybrid
ARF3,GGA1,Two-hybrid
ARF3,GGA3,Two-hybrid
GGA1,ARF3,Reconstituted Complex
EXOSC2,EXOSC4,Two-hybrid
EXOSC2,EXOSC7,Two-hybrid
EXOSC3,EXOSC5,Two-hybrid
EXOSC4,EXOSC2,Two-hybrid
EXOSC4,EXOSC4,Two-hybrid
EXOSC7,EXOSC2,Two-hybrid
EXOSC7,EXOSC4,Two-hybrid
EXOSC7,EXOSC1,Two-hybrid
EXOSC7,EXOSC6,Two-hybrid
EXOSC5,EXOSC1,Two-hybrid
EXOSC5,EXOSC8,Two-hybrid
EXOSC1,EXOSC4,Two-hybrid
EXOSC1,EXOSC7,Two-hybrid
EXOSC1,EXOSC5,Two-hybrid
EXOSC1,EXOSC6,Two-hybrid
EXOSC8,EXOSC5,Two-hybrid
EXOSC8,EXOSC6,Two-hybrid
EXOSC4,EXOSC2,Affinity Capture-Western
POLR1D,POLR1C,Two-hybrid
GSK3B,NIN,Two-hybrid
POLR2C,CCHCR1,Two-hybrid
POLR2C,CCHCR1,Reconstituted Complex
CCHCR1,POLR2C,Affinity Capture-Western
BRCA1,BRAP,Two-hybrid
AR,RAD9A,Affinity Capture-Western
AR,SMARCA4,Affinity Capture-Western
AR,SMARCC1,Affinity Capture-Western
AR,NCOA2,Affinity Capture-Western
AR,NCOA3,Affinity Capture-Western
NCOA6,LAMTOR5,Affinity Capture-Western
